Date,DJIA_Open,DJIA_High,DJIA_Low,DJIA_Close,DJIA_Volume,NDX_Open,NDX_High,NDX_Low,NDX_Close,NDX_Volume,VIXY_Open,VIXY_High,VIXY_Low,VIXY_Close,VIXY_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,XLK_Open,XLK_High,XLK_Low,XLK_Close,XLK_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,META_Open,META_High,META_Low,META_Close,META_Volume,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume
2022-05-17 00:00:00-04:00,22.12553837388521,22.12553837388521,21.81723154844177,22.032140731811523,22800,12496.6298828125,12572.990234375,12333.990234375,12564.099609375,5093960000,17.8700008392334,18.309999465942383,17.700000762939453,17.940000534057617,7854600,399.75711686989354,401.7631384101407,395.8729127614018,401.5173034667969,83029700,136.17306153401086,137.3708684664646,134.62879250733536,137.16297912597656,9301100,302.1286237999426,304.2225208107665,298.2583365220245,303.83551025390625,62715300,117.22750091552734,117.22750091552734,115.3375015258789,116.70149993896484,21576000,148.18106970020872,149.08692295514348,146.0110044954857,148.55934143066406,78336300,263.524750583327,265.7231846902155,259.91021605193396,264.2278747558594,28828800,202.1199951171875,205.4600067138672,198.36000061035156,202.6199951171875,24872700,189.1699981689453,191.39999389648438,185.1699981689453,190.55999755859375,9876700
2022-05-18 00:00:00-04:00,21.989520871570306,21.989520871570306,21.218753814697266,21.218753814697266,28300,12352.919921875,12389.9599609375,11887.0,11928.3095703125,5064120000,18.350000381469727,20.68000030517578,18.229999542236328,20.56999969482422,12562000,396.7776019145097,397.07259184535917,384.04333973788147,385.3315124511719,117674500,135.3514246427557,135.74740073233514,130.39194307220194,130.88690185546875,11835100,299.2408001002958,299.9453779508675,287.639932604732,288.92010498046875,79477100,115.23750305175781,115.69564819335938,112.14199829101562,112.4010009765625,27982000,146.1802624584296,146.68793101657104,139.26194740029496,140.17776489257812,109742900,261.05156135041483,261.6471223015271,250.89735466873364,252.19764709472656,31356000,200.0,201.0,191.6300048828125,192.24000549316406,23960000,186.72000122070312,187.6999969482422,176.27000427246094,177.19000244140625,9665600
2022-05-19 00:00:00-04:00,21.309429209719422,21.309429209719422,20.946715866954076,21.082733154296875,72200,11872.5595703125,12066.849609375,11795.7900390625,11875.6298828125,5154410000,20.920000076293945,21.040000915527344,19.15999984741211,19.239999771118164,13040400,382.1454643285397,387.5735186061793,380.66061179836714,382.9714660644531,98510700,129.9068764434355,131.67883732470116,128.83776367201702,129.45152282714844,10437400,287.08424226225947,292.1453620538658,285.3872587931757,287.37200927734375,79920700,111.84100341796875,113.5875015258789,110.46800231933594,110.74549865722656,29192000,139.24203158314157,141.01391203490772,135.97699242331208,136.72357177734375,136095600,252.01895141691514,255.76104039654024,250.0139276857731,251.26458740234375,32692300,191.1999969482422,195.2899932861328,189.60000610351562,191.2899932861328,24446900,178.0500030517578,186.3000030517578,175.7100067138672,183.47999572753906,10448500
2022-05-20 00:00:00-04:00,21.463583610805752,21.463583610805752,20.70188469022921,21.001123428344727,81100,12037.0302734375,12044.7001953125,11492.2900390625,11835.6201171875,5434370000,18.6200008392334,20.739999771118164,18.549999237060547,19.329999923706055,16676800,386.69835697114746,390.415380028508,374.2001171420412,383.138671875,131432200,131.25317444439608,131.60954539405768,125.75913614997857,129.7386016845703,10126300,290.894932854203,291.5598072458275,278.07343257810976,286.4788513183594,91764200,112.08550262451172,112.55000305175781,106.37300109863281,109.31300354003906,37586000,138.4556220425916,140.0582796158484,132.00518086844554,136.96246337890625,137426100,255.33422470289594,256.62461181230543,244.61424874812343,250.68890380859375,39199300,194.97000122070312,197.91000366210938,187.8699951171875,193.5399932861328,31465600,185.8699951171875,190.19000244140625,179.77000427246094,186.35000610351562,10429400
2022-05-23 00:00:00-04:00,21.154579180664346,21.273323477172706,21.090640748171364,21.145444869995117,35100,11867.080078125,12047.8095703125,11785.759765625,12034.2802734375,4552200000,18.950000762939453,19.600000381469727,18.700000762939453,19.030000686645508,8847700,386.2853647416197,391.10375382272093,383.87620021021854,390.3072509765625,76414900,130.1444698811598,132.88654590048523,129.7386000343574,132.71826171875,8609800,287.54070872465996,291.62928962522335,285.0994742589144,291.2422790527344,63648400,110.10399627685547,112.00550079345703,109.15425109863281,111.66649627685547,31558000,137.1615620217672,142.60661571397983,137.0222011399766,142.45730590820312,117726300,253.59720308871073,259.562672440712,251.5524519141715,258.7189636230469,33175400,195.19000244140625,196.99000549316406,191.24000549316406,196.22999572753906,25059200,186.14999389648438,187.66000366210938,177.88999938964844,187.44000244140625,9602000
2022-05-24 00:00:00-04:00,21.37379291834715,21.37379291834715,21.067801415095825,21.229475021362305,28100,11807.7802734375,11842.8095703125,11576.1103515625,11769.83984375,4724430000,19.450000762939453,20.0,18.989999771118164,19.1200008392334,12192800,386.0198391176767,388.56668539820913,380.51313066907977,387.32769775390625,91448800,130.8671068144489,131.5303498096449,128.4616142395565,130.74832153320312,8561000,285.93306364642507,286.6574781409052,280.0978927794328,285.0498352050781,73491100,106.37750244140625,106.3949966430664,102.20800018310547,105.9260025024414,60386000,140.167777933398,141.32249094051113,136.70365410125396,139.71983337402344,104132700,255.97943037078178,259.39391718118975,251.62193924977677,257.69659423828125,29043900,180.5500030517578,183.67999267578125,176.11000061035156,181.27999877929688,50406300,182.0,184.0,177.1699981689453,180.33999633789062,7706400
2022-05-25 00:00:00-04:00,21.318992614746094,21.346395545887976,21.163712822658557,21.318992614746094,17500,11732.4501953125,12028.8896484375,11714.26953125,11943.9296875,4519690000,19.43000030517578,19.450000762939453,18.489999771118164,18.690000534057617,7804700,385.7740284332581,392.7950888985571,385.3610425289162,390.7497253417969,91472900,129.8870914990686,133.25280520787118,129.78809369971535,132.2727813720703,6828300,283.5314845323923,291.15294840268456,283.3230942388146,289.0391845703125,67144500,105.14199829101562,106.5447006225586,104.21125030517578,105.8395004272461,37900000,137.79864041261953,141.143316713921,137.70905453051603,139.87911987304688,92482700,256.227578533309,262.6198397800291,255.22505144779092,260.5751037597656,28547900,180.39999389648438,185.4499969482422,179.32000732421875,183.8300018310547,28030200,180.27999877929688,188.8699951171875,180.1699981689453,187.8300018310547,8522100
2022-05-26 00:00:00-04:00,21.373792632290606,21.465133976372993,21.355524015035883,21.38292694091797,30100,11906.830078125,12337.73046875,11901.8701171875,12276.7900390625,4672620000,18.489999771118164,18.59000015258789,18.25,18.489999771118164,6148800,392.0280737073019,400.25862266311225,391.81173776062775,398.55743408203125,82168300,131.5006476149707,136.0344719409629,131.22347190114965,135.45042419433594,7778300,288.2254682861364,298.6255717456716,287.9376709856115,297.04766845703125,59462200,106.05049896240234,108.95525360107422,105.48799896240234,108.2959976196289,30288000,136.76338162011353,143.68168054371543,136.51452183732786,143.12423706054688,90601500,260.3269419934373,265.13108085294215,259.4931688318524,263.9300537109375,25002100,182.8800048828125,192.8300018310547,182.25999450683594,191.6300048828125,23056500,186.49000549316406,192.33999633789062,183.08999633789062,191.39999389648438,8049900
2022-05-27 00:00:00-04:00,21.556479219575042,21.583880408222203,21.35552787780762,21.355527877807617,18900,12421.7998046875,12682.580078125,12405.2900390625,12681.419921875,4793900000,18.040000915527344,18.209999084472656,17.760000228881836,17.790000915527344,6936600,401.1141516068655,408.4597012997987,400.90765864618265,408.3417053222656,84768700,136.9650017934254,140.0634487614559,136.70762865134694,140.03375244140625,8140900,300.2332153894382,306.8920448099928,300.1141352055065,306.7431945800781,66985600,109.78849792480469,112.86799621582031,109.55000305175781,112.79900360107422,29924000,144.7269029809294,148.99733041553594,144.5974910259061,148.95751953125,90978500,266.49095320164747,271.31493292410767,265.57775577434353,271.2156677246094,26910800,191.36000061035156,195.3300018310547,189.8000030517578,195.1300048828125,22562700,193.19000244140625,195.25,190.3699951171875,195.19000244140625,8586000
2022-05-31 00:00:00-04:00,21.538209897781492,21.54734420776367,21.382930112467466,21.547344207763672,21400,12688.9501953125,12762.83984375,12482.3203125,12642.099609375,6045500000,18.170000076293945,18.559999465942383,17.3799991607666,17.489999771118164,7617500,406.660141918219,409.5216641939937,403.19879679887885,406.05047607421875,95937000,139.48928901843462,140.4000113741885,137.67773804489013,139.03392028808594,9710400,306.71339769726904,308.9561449631551,302.00951884932243,305.9294128417969,60968300,113.0790023803711,116.43350219726562,112.57250213623047,114.03900146484375,51302000,148.39014055917926,149.97288536682532,146.17030003156708,148.1611785888672,103718400,270.510979550154,272.7343749752362,266.9376438373498,269.8558654785156,37827700,194.88999938964844,197.60000610351562,192.00999450683594,193.63999938964844,26131100,196.17999267578125,199.9499969482422,190.8000030517578,197.44000244140625,11398500
2022-06-01 00:00:00-04:00,21.5473441903914,21.55647850036621,21.419467335127003,21.55647850036621,24100,12750.3095703125,12820.4697265625,12457.91015625,12548.3603515625,4719900000,17.270000457763672,18.290000915527344,17.09000015258789,17.3700008392334,9798800,408.2531657371535,409.30531643312946,400.15042601866884,402.76611328125,86585800,140.52871293665845,141.47902539954976,137.58865637687708,138.6181640625,6652400,308.10272740648776,310.266098059026,301.41412829630247,303.66680908203125,65341700,114.93150329589844,117.39900207519531,113.55049896240234,114.13700103759766,28630000,149.21632867736875,151.04794833287008,147.00645245788502,148.03176879882812,74286600,273.1611668106405,275.6327097161593,268.03939152514886,270.4017639160156,25292200,196.50999450683594,199.52999877929688,185.0,188.63999938964844,36623500,198.6999969482422,202.74000549316406,191.66000366210938,192.91000366210938,8416200
2022-06-02 00:00:00-04:00,21.49528232360811,21.556480289106876,21.401200491033038,21.49893569946289,20200,12498.6298828125,12897.6298828125,12447.76953125,12892.8896484375,4445840000,17.43000030517578,17.540000915527344,16.719999313354492,17.010000228881836,7366900,402.598968830083,410.48534272739323,400.2586154516324,410.4361877441406,79609600,137.63812494689202,141.98386224325216,136.99468460268167,141.97396850585938,6934200,302.5255760167623,312.16153041811424,301.08661990923144,311.98291015625,59291300,114.18800354003906,117.89800262451172,113.30799865722656,117.74600219726562,27472000,147.15578107392005,150.58009440606662,146.1902038195928,150.52037048339844,72348100,262.49081994886967,272.6152345207697,259.66192827014504,272.5457458496094,44008200,188.4499969482422,200.94000244140625,187.72999572753906,198.86000061035156,31951600,192.02000427246094,205.47000122070312,191.72000122070312,205.08999633789062,9623100
2022-06-03 00:00:00-04:00,21.556482036682137,21.611286163330075,21.524512817621524,21.611286163330078,14100,12650.3798828125,12724.8095703125,12505.759765625,12548.0302734375,4130040000,17.34000015258789,17.56999969482422,17.06999969482422,17.170000076293945,7849700,405.52931494973535,407.1420065761453,402.687478620569,403.7003173828125,71874300,139.2813851919545,140.24160634751797,137.93509682677885,138.57855224609375,5631900,306.67370387359824,308.1027265705451,302.59505637785765,303.86529541015625,60914700,115.99250030517578,116.364501953125,113.66799926757812,114.56400299072266,25052000,146.23000604486705,147.29513323335976,143.80114726142193,144.71694946289062,88570300,268.3074218012102,271.4241738353545,266.4215038980322,268.0195617675781,28059000,195.97999572753906,196.61000061035156,189.77999877929688,190.77999877929688,19465000,200.13999938964844,202.9499969482422,198.0500030517578,198.97999572753906,7191800
2022-06-06 00:00:00-04:00,21.47427497561434,21.62042047480336,21.47427497561434,21.611286163330078,17200,12745.8896484375,12804.4599609375,12534.580078125,12599.6298828125,4647010000,16.850000381469727,17.229999542236328,16.739999771118164,16.969999313354492,6734000,407.869680791788,409.6691794206513,403.71014263706275,404.92950439453125,57508900,140.3208263397217,141.19195870190327,137.90542486635968,138.58847045898438,6294800,308.3806164656051,309.96842296134406,303.2897264632454,304.8775329589844,51785000,116.74250030517578,119.39849853515625,116.5282974243164,117.010498046875,23786000,146.35942048155937,147.8924053148773,144.2391301812154,145.47348022460938,71598400,270.04441679679377,272.14870574103537,265.24027800353804,266.7589416503906,22400300,193.99000549316406,196.9199981689453,188.39999389648438,194.25,30574200,202.08999633789062,203.8699951171875,195.3800048828125,197.13999938964844,5372000
2022-06-07 00:00:00-04:00,21.620416710356643,21.629551020239504,21.54460350630121,21.583879470825195,15300,12456.490234375,12737.2998046875,12413.5595703125,12711.6796875,4411240000,17.3700008392334,17.420000076293945,16.479999542236328,16.5,5204500,401.3009595532142,409.285673553116,400.819102667601,408.81365966796875,59272400,137.11346480208877,140.50888961516523,136.8362891159122,140.24160766601562,5508300,301.4934725826752,308.30118142366086,300.38201733146553,307.50726318359375,44900300,115.64800262451172,117.74864959716797,115.12550354003906,117.22949981689453,26414000,143.69165331785607,148.32043948101446,143.44279352006913,148.03176879882812,67808200,264.66459928582844,271.1065081156585,263.96977315287387,270.4811706542969,22860700,191.92999267578125,196.52999877929688,191.49000549316406,195.64999389648438,18828700,194.8699951171875,199.60000610351562,193.0,198.61000061035156,4839500
2022-06-08 00:00:00-04:00,21.675220706346973,21.675220706346973,21.565612472748033,21.64781951904297,20700,12682.8095703125,12776.650390625,12578.5498046875,12615.1298828125,4708980000,16.719999313354492,16.8799991607666,16.399999618530273,16.5,5403900,407.033830454857,408.89235705496225,403.54298621789,404.3689880371094,64350000,139.82584070944924,140.4989773293953,138.2716630526076,138.65774536132812,4407100,306.6935645184527,309.34321980985675,304.4309501183877,305.2943420410156,38342100,116.87650299072266,118.64600372314453,116.69674682617188,117.23799896240234,22544000,147.90236951722108,149.1864795005908,146.78748238814362,147.2852020263672,53950200,269.6970341088052,270.97748565450394,267.612585853165,268.40667724609375,17372300,194.6699981689453,202.02999877929688,194.41000366210938,196.63999938964844,22267200,197.9499969482422,207.3800048828125,197.63999938964844,202.8300018310547,7244100
2022-06-09 00:00:00-04:00,21.54734397348522,21.638685330122367,21.51080673395377,21.583879470825195,10000,12543.3701171875,12666.41015625,12265.8603515625,12269.7802734375,5408460000,16.799999237060547,17.3700008392334,16.5,17.299999237060547,7542300,402.52033196454516,404.8803416107278,394.751953125,394.751953125,86289800,137.64803650302224,138.99432495717008,134.92576327702014,134.95545959472656,4882600,303.5774986567327,306.69354101185945,296.9484396417197,297.11712646484375,55900500,116.34149932861328,118.3499984741211,114.86699676513672,114.91799926757812,23142000,146.4092089443991,147.27523624455662,141.87995725002085,141.9894561767578,69473000,265.79614695585093,270.6896157127286,262.6694898327024,262.82830810546875,26439700,194.27999877929688,199.4499969482422,183.67999267578125,184.0,23501600,200.64999389648438,201.69000244140625,192.5399932861328,192.77000427246094,6949000
2022-06-10 00:00:00-04:00,21.465137858970902,21.465137858970902,21.236785328556316,21.355527877807617,31300,12052.58984375,12082.6904296875,11825.349609375,11832.8203125,5152020000,17.979999542236328,18.729999542236328,17.799999237060547,18.34000015258789,14789700,388.3012302239696,389.18623005398797,383.2566921809704,383.30584716796875,132893900,132.6291409687826,133.0449045016383,129.72868997590487,129.76828002929688,10443200,291.4109873449323,292.62168636647715,286.18118065774934,286.6376647949219,85963500,112.78125,113.49700164794922,110.86100006103516,111.42749786376953,31324000,139.64020493262163,140.11801147912576,136.43488960431387,136.50457763671875,91437900,258.6494731690834,258.6494731690834,250.65912391372535,251.11572265625,31422800,183.0399932861328,183.10000610351562,175.02000427246094,175.57000732421875,27450800,182.63999938964844,185.86000061035156,180.85000610351562,182.94000244140625,13065600
2022-06-13 00:00:00-04:00,21.017565157495778,21.11804081905298,20.82118186019291,20.898820877075195,22500,11472.1904296875,11568.650390625,11254.1904296875,11288.3203125,5937320000,19.649999618530273,21.06999969482422,19.579999923706055,20.809999465942383,14880600,373.5216456502676,375.44898334145546,367.08075166821476,368.75244140625,170004900,125.67993036581727,126.877729686673,123.56150742777866,124.0168685913086,18166300,277.616963345332,280.18721148974925,272.43676356856514,273.31005859375,94442000,107.44599914550781,109.21849822998047,106.58805084228516,106.87650299072266,36756000,132.2639937045203,134.5833687240071,130.84052302477633,131.2785186767578,122207100,243.29408633974344,247.175122471232,239.74060719808384,240.46519470214844,46135800,170.58999633789062,172.5800018310547,164.02999877929688,164.25999450683594,31749300,177.07000732421875,179.08999633789062,168.9600067138672,169.69000244140625,10222400
2022-06-14 00:00:00-04:00,21.07237176288874,21.42860116187808,20.702441769227985,20.780080795288086,52700,11385.1796875,11418.2197265625,11205.919921875,11311.6904296875,4819890000,20.6299991607666,20.940000534057617,19.959999084472656,20.18000030517578,11931300,370.57162943301586,371.6434662711907,364.4159123531625,367.6412658691406,104011800,124.94739356097888,125.63043908285043,123.6407027055321,124.79890441894531,9125200,275.5429004890654,276.53527568482593,271.2558323750067,273.8062438964844,64697500,106.88999938964844,108.4574966430664,106.35199737548828,107.19400024414062,25480000,132.5228180510515,133.27934633209432,130.88033435055627,132.1544952392578,84784300,242.0533582015255,243.91943502503517,239.7207621721384,242.67869567871094,28651500,166.02999877929688,166.75,161.36000061035156,163.72999572753906,27244300,169.75,172.05999755859375,164.27999877929688,167.5399932861328,11555300
2022-06-15 00:00:00-04:00,21.163714356351772,21.163714356351772,20.844020438628476,20.962764739990234,14200,11468.1298828125,11751.2900390625,11346.5400390625,11593.76953125,5368500000,19.65999984741211,19.75,18.329999923706055,18.979999542236328,14920400,371.07307473574576,377.5041251220269,365.92038403367434,372.8824462890625,125666800,126.35307661585067,129.3129355547893,124.64052346830995,127.43208312988281,12534800,277.28950438536225,284.64297830281777,274.5009020837874,280.6437072753906,86051400,108.89949798583984,112.06300354003906,108.1187515258789,110.3905029296875,33192000,133.67753200059647,136.7136247918482,131.55725669817946,134.8123321533203,91533000,246.4703836502356,253.40860342614639,244.59438639178674,249.8948211669922,33111700,167.1999969482422,172.16000366210938,163.97999572753906,169.35000610351562,30008300,169.25999450683594,183.85000610351562,168.52999877929688,180.11000061035156,12396000
2022-06-16 00:00:00-04:00,20.844014363857102,20.844014363857102,20.470429339394283,20.56085777282715,36800,11286.8701171875,11311.0498046875,11037.2099609375,11127.5703125,5696630000,19.959999084472656,20.739999771118164,19.799999237060547,20.190000534057617,15531900,364.33724168559667,364.76007060063256,358.0143439163167,360.5415344238281,134473300,124.19504989692135,124.30394142721784,121.23519865674623,122.24491119384766,16345400,273.4886667298835,273.95508426651253,267.22678189262405,269.3207092285156,81910300,108.14949798583984,109.29049682617188,105.7925033569336,106.63600158691406,35314000,131.47761894558542,131.78620268512068,128.45147509701238,129.46682739257812,108123900,244.1576327292002,245.58696679426563,241.2195706138929,243.15512084960938,33169200,163.72000122070312,165.0800018310547,159.61000061035156,160.8699951171875,26944100,174.0,176.27000427246094,171.55999755859375,173.35000610351562,8201300
